evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,baseline_loss_SPY,model_loss_SPY,q_effective_SPY,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage
2021-02-10,2019-05-10,1.4313210000551396e-05,4.2277987339647664e-05,0.0060289684582016,2.194984401030805e-05,1.6381354087227527e-05,0.014583023702754643,2021-02-05,163,31472,225,100.0,1.7673328964844323e-05,3.08834687085828e-05,1.7673328964844323e-05,3.08834687085828e-05,0.004203965861522227,0.005557289690899944,-0.32191598931959153,-1.3210139743738476e-05,0.00039992002132693545,0.09777777777777778,0.09333333333333334,1.0
2021-02-12,2019-05-10,7.659001185226985e-06,4.120457141608958e-05,0.006068230592762526,2.708431335522491e-05,2.2659654652427724e-05,0.01456585447006731,2021-02-08,164,31669,218,100.0,1.585683934871235e-05,3.33782762681222e-05,1.585683934871235e-05,3.33782762681222e-05,0.0039820647092572905,0.0057773935531623775,-0.45085375929009963,-1.7521436919409852e-05,0.0004998750416510477,0.10091743119266056,0.09174311926605505,1.0
2021-02-17,2019-05-10,8.221562368584719e-06,2.4718653311963894e-05,0.006156618364742098,2.4809875193286958e-05,1.9130226068543353e-05,0.014506818761152172,2021-02-10,165,31894,218,100.0,1.4765575684751658e-05,2.251404439942184e-05,1.4765575684751658e-05,2.251404439942184e-05,0.0038426001203288977,0.004744896668993102,-0.2348140635010898,-7.748468714670183e-06,0.00039992002132693545,0.11009174311926606,0.0871559633027523,1.0
2021-02-19,2019-05-10,7.3418454259162005e-06,2.478385394172105e-05,0.006321794772955053,2.3868555740712783e-05,1.403170310096073e-05,0.014565481674856667,2021-02-12,166,32112,230,100.0,1.4671082174217291e-05,2.001550878625343e-05,1.4671082174217291e-05,2.001550878625343e-05,0.003830284868546632,0.00447386955400506,-0.1680252794624726,-5.34442661203614e-06,0.00029995500899797535,0.23043478260869565,0.20869565217391303,1.0
2021-02-22,2019-05-10,1.745882217921053e-05,1.9207017523818477e-05,0.0063140063140063145,3.0293785370373532e-05,1.0730046415380968e-05,0.014591249391072482,2021-02-17,167,32330,223,100.0,2.3387078720420348e-05,1.529164521812761e-05,2.3387078720420348e-05,1.529164521812761e-05,0.004836018891652549,0.003910453326422349,0.1913899812980091,8.095433502292737e-06,0.0003999200213269355,0.17937219730941703,0.17040358744394618,1.0
2021-02-24,2019-05-10,1.815420944723614e-05,1.3254854150560653e-05,0.006515175591927536,2.216314914883758e-05,1.533514463659117e-05,0.014686516129032252,2021-02-19,168,32560,223,100.0,2.000587217936595e-05,1.4215705810027664e-05,2.000587217936595e-05,1.4215705810027664e-05,0.004472792436427824,0.003770372104982168,0.15704290807794363,5.790166369338286e-06,0.0003999200213269355,0.2600896860986547,0.10762331838565023,1.0
2021-02-26,2019-05-10,5.131128851919075e-05,2.2545674608510826e-05,0.006777419621456316,4.3425712018540365e-05,7.464619038036314e-06,0.01488511233750948,2021-02-22,169,32783,198,100.0,4.685076039761075e-05,1.4014976508040394e-05,4.685076039761075e-05,1.4014976508040394e-05,0.006844761529637884,0.0037436581719009006,0.4530622935962306,3.2835783889570354e-05,0.00039992002132693545,0.26262626262626265,0.1414141414141414,1.0
2021-03-01,2019-05-10,7.01917886018441e-06,1.222340054061112e-05,0.00676232888009236,1.6864989351735227e-05,1.2083366123915097e-05,0.01496220685666211,2021-02-24,170,33006,226,100.0,1.1724256440217544e-05,1.215648143882718e-05,1.1724256440217544e-05,1.215648143882718e-05,0.0034240701570232967,0.0034866146100231924,-0.018266113172829446,-4.3222499860963514e-07,0.00039992002132693545,0.18141592920353983,0.19911504424778761,1.0
2021-03-03,2019-05-10,1.9381237924416357e-05,1.0340943389749179e-05,0.006553708439897696,2.2121118571953234e-05,6.6307659551641986e-06,0.014722991152274021,2021-02-26,171,33204,186,100.0,2.0279800932479525e-05,9.124164768729372e-06,2.0279800932479525e-05,9.124164768729372e-06,0.004503309997377432,0.0030206232417713686,0.3292437687988452,1.1155636163750153e-05,0.00039992002132693545,0.15591397849462366,0.12365591397849462,1.0
2021-03-05,2019-05-10,1.1229985553564327e-05,7.846812310037681e-06,0.006825938566552901,2.1080405158097893e-05,8.989919690973458e-06,0.015107578975311921,2021-03-01,172,33430,224,100.0,1.5979295005750152e-05,8.397953368703143e-06,1.5979295005750152e-05,8.397953368703143e-06,0.003997411037878161,0.002897922250286081,0.2750502205486709,7.5813416370470085e-06,0.0003999200213269354,0.26339285714285715,0.23214285714285715,1.0
2021-03-08,2019-05-10,4.0583151738023053e-05,2.36234685925774e-05,0.006753417888321526,2.810956566039251e-05,1.1550363314930847e-05,0.014834671428199052,2021-03-03,173,33616,229,100.0,3.486382187710076e-05,1.8087765299333347e-05,3.486382187710076e-05,1.8087765299333347e-05,0.005904559414308638,0.004252971349460674,0.2797140224968584,1.6776056577767414e-05,0.0003999200213269355,0.14410480349344978,0.12663755458515283,1.0
2021-03-10,2019-05-10,6.205483876041674e-06,1.140485526172759e-05,0.006772102242226535,1.1945800720003872e-05,1.281745628026853e-05,0.014699034016065291,2021-03-05,174,33840,241,100.0,8.944639216521558e-06,1.2078917988417251e-05,8.944639216521558e-06,1.2078917988417251e-05,0.0029907589699809576,0.0034754737789857155,-0.16207083682435441,-3.1342787718956933e-06,0.0004998750416510477,0.13692946058091288,0.15352697095435686,1.0
