date,act_symbol,open,high,low,close
2022-11-29,QQQ,282.9400,283.3500,279.1700,280.5700
2022-11-30,QQQ,280.8400,293.4700,279.9700,293.3600
2022-12-01,QQQ,293.6900,295.7500,290.8800,293.7200
2022-12-02,QQQ,288.5400,293.4500,288.3600,292.5500
2022-12-05,QQQ,290.3800,291.6800,286.1500,287.6400
2022-12-06,QQQ,287.4800,287.6200,280.2550,281.6800
2022-12-07,QQQ,280.4700,282.5700,278.7801,280.5300
2022-12-08,QQQ,281.9100,284.8400,279.7900,283.8500
2022-12-09,QQQ,282.8100,285.6400,281.5900,282.0400
2022-12-12,QQQ,282.2200,285.6400,281.1600,285.5800
2022-12-13,QQQ,296.6500,296.8750,285.9100,288.6500
2022-12-14,QQQ,288.0500,291.4100,283.1900,286.5100
2022-12-15,QQQ,282.3300,283.0100,275.6700,276.8900
2022-12-16,QQQ,276.2000,277.7700,272.6100,274.2500
2022-12-19,QQQ,273.8700,273.9600,268.4900,269.7500
2022-12-20,QQQ,268.5600,271.3200,266.9500,269.5400
2022-12-21,QQQ,270.6000,274.7800,269.7400,273.4500
2022-12-22,QQQ,270.3800,270.5149,262.4550,266.7600
2022-12-23,QQQ,265.4700,268.0400,263.5300,267.3600
2022-12-27,QQQ,266.7400,266.8500,263.0300,263.5800
2022-12-28,QQQ,263.1700,265.4700,259.7300,260.1000
2022-12-29,QQQ,262.9600,267.4050,262.2500,266.4400
2022-12-30,QQQ,263.6200,266.4100,262.2900,266.2800
2023-01-03,QQQ,268.6500,270.1550,262.1300,264.4800
2023-01-04,QQQ,266.6400,267.4500,262.5300,265.7400
2023-01-05,QQQ,264.0400,264.2100,261.2600,261.5800
2023-01-06,QQQ,263.3500,269.9400,260.3400,268.8000
2023-01-09,QQQ,270.8300,275.2900,269.9200,270.5400
2023-01-10,QQQ,269.4900,272.9400,268.9700,272.8300
2023-01-11,QQQ,273.9200,277.6600,273.1200,277.5500
2023-01-12,QQQ,278.1200,280.1000,273.7400,279.0500
2023-01-13,QQQ,276.5000,281.2190,276.1600,280.9700
2023-01-17,QQQ,280.7700,282.8500,279.5810,281.5400
2023-01-18,QQQ,283.1100,284.6900,277.6700,277.8800
2023-01-19,QQQ,276.2200,277.3750,273.8900,275.1500
2023-01-20,QQQ,276.7900,283.0200,275.7100,282.6800
2023-01-23,QQQ,283.5400,290.2100,282.7300,288.9600
2023-01-24,QQQ,287.3100,289.5500,286.7800,288.3700
2023-01-25,QQQ,283.7700,288.3600,281.1800,287.7300
2023-01-26,QQQ,291.2200,293.5200,288.5190,293.3400
2023-01-27,QQQ,292.0000,298.2600,291.8800,296.2600
2023-01-30,QQQ,292.9300,294.3800,289.8900,290.2700
2023-01-31,QQQ,290.3100,294.7200,290.2000,294.6200
2023-02-01,QQQ,294.4100,303.4300,292.3000,300.9200
2023-02-02,QQQ,307.5700,313.6800,306.7300,311.7200
2023-02-03,QQQ,304.9400,312.3900,304.5400,306.1800
2023-02-06,QQQ,303.5100,305.9100,302.2200,303.5900
2023-02-07,QQQ,303.4600,311.0300,302.3200,309.8800
2023-02-08,QQQ,308.5400,309.5000,303.6700,304.3700
2023-02-09,QQQ,308.8400,308.9900,300.2000,301.6800
2023-02-10,QQQ,299.4800,301.5700,297.2500,299.7000
2023-02-13,QQQ,301.1300,305.1000,299.9300,304.5000
2023-02-14,QQQ,302.8900,307.7200,300.9100,306.7500
2023-02-15,QQQ,304.9000,309.2700,304.2000,309.1000
2023-02-16,QQQ,304.3800,308.4300,303.1500,303.3000
2023-02-17,QQQ,301.0700,301.9300,298.1000,301.1600
2023-02-21,QQQ,297.2600,298.7300,293.8900,294.0300
2023-02-22,QQQ,294.6200,296.3599,292.5600,294.2500
2023-02-23,QQQ,297.9700,298.1300,292.5500,296.8200
2023-02-24,QQQ,291.7600,292.9700,290.0500,291.8500
2023-02-27,QQQ,295.0700,296.4900,293.3400,293.9400
2023-02-28,QQQ,293.3000,296.1240,292.9600,293.5600
2023-03-01,QQQ,293.2600,293.9300,290.2000,291.2000
2023-03-02,QQQ,288.6600,294.4300,288.3700,293.6100
2023-03-03,QQQ,295.3900,299.9200,294.8700,299.6800
2023-03-06,QQQ,300.9400,304.0000,299.8200,300.0200
2023-03-07,QQQ,300.0700,301.0100,295.7200,296.3400
2023-03-08,QQQ,296.7700,298.4300,294.8800,297.8200
2023-03-09,QQQ,298.3300,300.9800,291.8299,292.6600
2023-03-10,QQQ,292.8300,294.3500,287.3800,288.5500
2023-03-13,QQQ,286.7300,294.4700,285.1900,290.6900
2023-03-14,QQQ,294.3100,297.9300,293.4500,297.3700
2023-03-15,QQQ,294.7100,299.2700,293.2400,298.9300
2023-03-16,QQQ,298.0000,307.1800,297.1900,306.8100
2023-03-17,QQQ,306.7200,309.1500,303.3700,305.3600
2023-03-20,QQQ,304.2600,306.3000,302.0100,305.9700
2023-03-21,QQQ,307.9400,310.8000,306.3950,310.3400
2023-03-22,QQQ,310.2700,315.2500,305.9500,306.1200
2023-03-23,QQQ,309.9200,314.1500,307.0100,309.7500
2023-03-24,QQQ,309.3200,310.9900,306.9500,310.8900
2023-03-27,QQQ,311.6000,312.7000,307.8900,308.7600
2023-03-28,QQQ,308.1700,308.2000,304.7740,307.1200
2023-03-29,QQQ,310.8800,313.3500,310.0500,312.7200
2023-03-30,QQQ,315.2400,316.3200,312.8088,315.6800
2023-03-31,QQQ,315.9100,321.1700,315.6000,320.9300
2023-04-03,QQQ,318.7700,320.4200,317.4201,320.1500
2023-04-04,QQQ,320.6000,321.6300,317.8251,319.0700
2023-04-05,QQQ,318.1000,319.0600,314.0700,315.9200
2023-04-06,QQQ,314.2400,318.5500,312.8200,318.0500
2023-04-10,QQQ,315.0700,317.9200,313.2500,317.8700
2023-04-11,QQQ,317.8300,317.8900,315.3100,315.8300
2023-04-12,QQQ,317.8200,318.4200,312.5650,313.0400
2023-04-13,QQQ,314.8300,319.6500,313.6300,319.1700
2023-04-14,QQQ,317.5900,320.3600,315.6100,318.5700
2023-04-17,QQQ,318.1500,319.1999,316.0400,318.8400
2023-04-18,QQQ,320.9900,321.4200,317.6400,318.8600
2023-04-19,QQQ,316.4100,319.7900,316.2800,318.7100
2023-04-20,QQQ,315.6900,319.2700,314.9700,316.2800
2023-04-21,QQQ,315.9100,317.4000,314.1000,316.6100
2023-04-24,QQQ,316.3800,317.7391,313.7400,315.9500
2023-04-25,QQQ,314.2900,314.9700,309.8900,309.9900
2023-04-26,QQQ,313.4400,314.9350,311.3400,311.8700
2023-04-27,QQQ,315.7000,320.8600,315.0500,320.3500
2023-04-28,QQQ,320.1100,322.6500,318.9600,322.5600
2023-05-01,QQQ,322.0900,323.6300,321.0900,322.1900
2023-05-02,QQQ,322.1200,322.4500,317.6100,319.3800
2023-05-03,QQQ,319.7500,322.4700,317.1800,317.2900
2023-05-04,QQQ,317.0600,318.2300,315.1150,316.1700
2023-05-05,QQQ,318.4700,323.7600,316.2116,322.8900
2023-05-08,QQQ,322.4200,324.0400,321.3150,323.6900
2023-05-09,QQQ,322.0000,322.8800,321.3200,321.6400
2023-05-10,QQQ,324.1200,326.0100,321.6000,325.1400
2023-05-11,QQQ,325.7000,326.7500,324.1200,326.2000
2023-05-12,QQQ,326.7400,327.1700,322.9400,325.0300
2023-05-15,QQQ,325.5100,327.0300,323.9600,326.7900
2023-05-16,QQQ,326.0600,328.9025,326.0200,327.1600
2023-05-17,QQQ,328.2400,331.7100,327.0400,331.1200
2023-05-18,QQQ,331.5200,337.4900,331.5000,337.2700
2023-05-19,QQQ,337.4900,338.2050,335.4300,336.5100
2023-05-22,QQQ,336.2500,338.6700,336.2400,337.6400
2023-05-23,QQQ,335.8900,337.0600,333.0000,333.3600
2023-05-24,QQQ,331.3700,332.9050,329.5600,331.6500
2023-05-25,QQQ,339.1400,341.0100,336.6650,339.7200
2023-05-26,QQQ,340.7600,349.2450,340.6600,348.4000
2023-05-30,QQQ,352.7100,353.9300,348.5300,349.9800
2023-05-31,QQQ,348.3700,350.6000,346.5100,347.9900
2023-06-01,QQQ,347.7300,353.3600,346.6600,352.0100
2023-06-02,QQQ,353.8000,355.8300,352.0100,354.6500
2023-06-05,QQQ,354.4300,357.4950,353.8500,354.9000
2023-06-06,QQQ,354.2800,355.8200,352.9300,354.8400
2023-06-07,QQQ,355.1300,357.1200,348.1800,348.8200
2023-06-08,QQQ,349.1200,353.6200,348.8900,353.1500
2023-06-09,QQQ,354.6300,357.6600,353.0300,354.5000
2023-06-12,QQQ,356.1900,360.5900,355.2000,360.4900
2023-06-13,QQQ,363.2900,364.1100,360.0300,363.2600
2023-06-14,QQQ,363.2700,366.1900,360.4200,365.9000
2023-06-15,QQQ,364.6100,371.7700,363.9800,370.2600
2023-06-16,QQQ,372.7200,372.8500,367.4800,367.9300
2023-06-20,QQQ,365.9500,368.3200,363.8899,366.9000
2023-06-21,QQQ,365.7400,366.1800,360.9600,361.9000
2023-06-22,QQQ,360.6300,366.3300,360.2200,366.1700
2023-06-23,QQQ,362.2100,364.8800,360.8227,362.5400
2023-06-26,QQQ,362.0000,364.8400,357.5900,357.6800
2023-06-27,QQQ,359.2500,364.5700,358.5100,363.8300
2023-06-28,QQQ,361.9800,366.5200,361.9038,364.5400
2023-06-29,QQQ,364.2400,364.8900,362.1400,363.8100
2023-06-30,QQQ,367.5500,370.4900,367.2300,369.4200
2023-07-03,QQQ,370.0700,370.9300,368.9700,370.2900
2023-07-05,QQQ,368.6950,372.0100,368.6600,370.2800
2023-07-06,QQQ,366.5100,367.9100,364.5200,367.4600
2023-07-07,QQQ,367.2300,370.4800,366.0100,366.2400
2023-07-10,QQQ,365.9600,367.0500,363.4100,366.3600
2023-07-11,QQQ,366.7900,368.6320,364.6200,368.1700
2023-07-12,QQQ,372.3400,374.1900,370.3000,372.8200
2023-07-13,QQQ,376.0500,379.9900,375.4600,379.1500
2023-07-14,QQQ,379.5850,382.8600,378.1800,379.0700
2023-07-17,QQQ,379.8000,383.5000,379.3100,382.6100
2023-07-18,QQQ,381.9600,387.1300,380.0000,385.7400
2023-07-19,QQQ,386.8200,387.9800,384.3000,385.6500
2023-07-20,QQQ,382.6100,384.0950,375.7200,376.7600
2023-07-21,QQQ,379.1800,379.9200,375.1910,375.6300
2023-07-24,QQQ,376.6200,377.5800,374.3400,376.2300
2023-07-25,QQQ,376.9500,380.4700,376.9300,378.7800
2023-07-26,QQQ,377.7200,379.2400,375.1800,377.5200
2023-07-27,QQQ,383.0700,384.7100,375.3100,376.6200
2023-07-28,QQQ,380.7400,384.5200,380.2200,383.4800
2023-07-31,QQQ,383.7900,384.8800,382.3400,383.6800
2023-08-01,QQQ,382.3100,383.5600,380.6900,382.7900
2023-08-02,QQQ,379.2600,379.2600,373.1300,374.3900
2023-08-03,QQQ,371.9400,375.9500,371.7700,373.7900
2023-08-04,QQQ,375.7500,378.1000,371.5300,372.0400
2023-08-07,QQQ,373.8800,375.2900,371.5100,375.1900
2023-08-08,QQQ,372.6400,372.6600,368.8200,372.0000
2023-08-09,QQQ,372.2900,372.4500,367.1400,367.9100
2023-08-10,QQQ,370.9700,374.3600,367.0350,368.5900
2023-08-11,QQQ,365.9900,368.0000,364.6900,366.2400
2023-08-14,QQQ,365.4300,370.4700,364.7000,370.3500
2023-08-15,QQQ,369.3600,370.1690,365.7400,366.4200
2023-08-16,QQQ,365.8700,367.4300,362.4400,362.5400
2023-08-17,QQQ,363.9600,364.3100,358.1600,358.5800
2023-08-18,QQQ,355.2600,359.4100,354.7100,358.1300
2023-08-21,QQQ,359.6200,364.5900,359.1500,363.9000
2023-08-22,QQQ,366.5500,366.5600,362.6800,363.3800
2023-08-23,QQQ,364.5800,370.2200,364.3600,369.1100
2023-08-24,QQQ,372.6400,372.7400,361.0100,361.2200
2023-08-25,QQQ,362.0700,365.7400,358.5800,364.0200
2023-08-28,QQQ,366.9900,367.7100,364.2500,366.7600
2023-08-29,QQQ,366.5600,375.1300,366.2310,374.7700
2023-08-30,QQQ,374.8800,377.4467,373.8600,376.8600
2023-08-31,QQQ,376.9400,379.7190,376.8700,377.9900
2023-09-01,QQQ,380.4000,380.8300,376.0801,377.5900
2023-09-05,QQQ,376.7700,379.3093,375.8300,378.0700
2023-09-06,QQQ,377.2800,377.6300,372.7000,374.7400
2023-09-07,QQQ,370.2100,372.8500,369.1500,372.0600
2023-09-08,QQQ,372.0100,374.8500,371.6000,372.5800
2023-09-11,QQQ,375.6600,377.4900,373.6600,376.9700
2023-09-12,QQQ,375.2700,376.9517,372.5000,372.7900
2023-09-13,QQQ,373.0300,375.8400,371.8800,374.2100
2023-09-14,QQQ,375.9900,378.2700,373.8900,377.2700
2023-09-15,QQQ,375.9100,376.3200,369.8600,370.8100
2023-09-18,QQQ,369.3200,371.7900,369.0300,370.6600
2023-09-19,QQQ,369.3200,370.6826,366.8000,369.8700
2023-09-20,QQQ,370.9500,371.3100,364.4600,364.5400
2023-09-21,QQQ,360.8000,361.6000,357.6900,357.8600
2023-09-22,QQQ,359.6300,361.8000,357.5900,357.9100
2023-09-25,QQQ,356.9300,359.7000,355.9300,359.6100
2023-09-26,QQQ,356.9900,357.5400,353.2101,354.2100
2023-09-27,QQQ,355.3800,356.9800,351.3600,355.0400
2023-09-28,QQQ,354.1100,360.1700,353.2400,358.0100
2023-09-29,QQQ,361.5400,362.9500,357.0200,358.2700
2023-10-02,QQQ,358.5400,362.6800,357.9200,361.2600
2023-10-03,QQQ,358.7800,361.0100,353.2750,354.9200
2023-10-04,QQQ,355.7700,360.6100,355.3000,359.7500
2023-10-05,QQQ,359.7400,360.1500,355.1400,358.6900
2023-10-06,QQQ,355.6500,365.9100,354.8500,364.7000
2023-10-09,QQQ,362.3000,367.1100,360.7800,366.5600
2023-10-10,QQQ,366.9000,371.2800,366.3900,368.5900
2023-10-11,QQQ,369.9400,371.4120,368.1900,371.2200
2023-10-12,QQQ,371.7300,373.7400,367.5000,369.9300
2023-10-13,QQQ,370.5700,371.1600,363.8600,365.2800
2023-10-16,QQQ,366.6200,370.4800,366.4700,369.4100
2023-10-17,QQQ,365.8100,369.9200,363.6600,368.2000
2023-10-18,QQQ,365.6700,367.9100,362.0200,363.3700
2023-10-19,QQQ,364.8100,366.0200,359.1600,359.9700
2023-10-20,QQQ,359.4600,360.0400,354.3700,354.6000
2023-10-23,QQQ,353.2600,359.2600,351.1199,355.6700
2023-10-24,QQQ,357.5100,359.9100,355.7900,359.1300
2023-10-25,QQQ,356.7000,356.8800,349.7500,350.3400
2023-10-26,QQQ,349.1200,350.0700,342.3500,343.6600
2023-10-27,QQQ,346.4300,348.8400,344.0800,345.3100
2023-10-30,QQQ,347.8300,350.5400,346.4500,349.2000
2023-10-31,QQQ,349.2300,351.2500,346.6200,350.8700
2023-11-01,QQQ,351.7200,357.5298,351.6200,356.9600
2023-11-02,QQQ,361.5400,363.6800,360.3000,363.4400
2023-11-03,QQQ,364.7500,369.0200,364.5200,367.7100
2023-11-06,QQQ,368.4900,369.7800,366.9100,369.2100
2023-11-07,QQQ,370.2700,373.5800,369.0450,372.7000
2023-11-08,QQQ,373.0800,373.7900,370.6200,372.9400
2023-11-09,QQQ,373.6400,374.8000,369.5700,370.0700
2023-11-10,QQQ,371.8200,378.5400,371.2800,378.3900
2023-11-13,QQQ,376.7900,378.2800,375.2400,377.2100
2023-11-14,QQQ,383.7100,386.2600,383.1800,385.3300
2023-11-15,QQQ,387.2500,387.7500,384.2350,385.6200
2023-11-16,QQQ,384.8400,386.1900,383.5600,385.9500
2023-11-17,QQQ,385.2100,387.0700,384.2900,386.0400
2023-11-20,QQQ,386.0500,391.4100,386.0500,390.7400
2023-11-21,QQQ,389.0100,389.2300,386.7000,388.4700
2023-11-22,QQQ,390.5700,393.0700,389.0400,390.0600
2023-11-24,QQQ,389.6500,390.2500,388.5000,389.5100
2023-11-27,QQQ,389.0100,391.1499,388.2800,389.1700
2023-11-28,QQQ,388.4100,390.7800,388.0500,390.1900
2023-11-29,QQQ,392.6900,394.1400,389.4600,389.8100
2023-11-30,QQQ,390.0800,390.5500,385.8200,388.8300
2023-12-01,QQQ,387.7500,390.5400,386.0726,389.9400
2023-12-04,QQQ,386.0900,386.5950,382.6600,386.3200
2023-12-05,QQQ,384.3900,388.5000,384.2100,387.2900
2023-12-06,QQQ,390.2700,390.3700,384.7000,385.0500
2023-12-07,QQQ,388.0700,391.2700,386.9600,390.4300
2023-12-08,QQQ,388.6700,392.6200,388.4801,392.1700
2023-12-11,QQQ,391.7400,395.7900,391.5300,395.5200
2023-12-12,QQQ,395.5600,398.7900,394.4100,398.6700
2023-12-13,QQQ,399.6200,404.3600,398.8399,403.7400
2023-12-14,QQQ,404.9800,406.3000,400.3400,403.3900
2023-12-15,QQQ,404.1800,406.5399,403.5700,405.3400
2023-12-18,QQQ,404.9300,407.9900,404.6000,407.0800
2023-12-19,QQQ,407.5400,409.2800,407.3450,409.1600
2023-12-20,QQQ,408.3500,410.4699,402.9000,403.0800
2023-12-21,QQQ,407.0600,408.1400,404.4700,407.7700
2023-12-22,QQQ,409.0000,409.9700,406.4787,408.3800
2023-12-26,QQQ,409.2500,411.5600,409.1500,410.8800
2023-12-27,QQQ,410.9500,411.7875,410.0800,411.5000
2023-12-28,QQQ,412.6700,412.9200,410.9400,411.3000
2023-12-29,QQQ,411.2800,411.6400,407.5800,409.5200
2024-01-02,QQQ,405.8400,406.0900,400.2400,402.5900
2024-01-03,QQQ,399.9300,401.0000,397.8900,398.3300
2024-01-04,QQQ,396.4400,399.5900,396.0600,396.2800
2024-01-05,QQQ,396.4500,399.5600,395.3400,396.7500
2024-01-08,QQQ,397.9900,405.2400,397.8399,404.9500
2024-01-09,QQQ,401.9100,406.6900,401.7100,405.7500
2024-01-10,QQQ,406.0700,409.5150,405.1700,408.5000
2024-01-11,QQQ,409.7900,411.2004,404.2420,409.3500
2024-01-12,QQQ,410.4000,411.2500,408.1500,409.5600
2024-01-16,QQQ,408.3100,411.1200,406.8300,409.5200
2024-01-17,QQQ,406.1700,407.5850,402.9200,407.2100
2024-01-18,QQQ,410.5200,413.5750,409.1601,412.9900
2024-01-19,QQQ,415.2200,421.3400,414.6250,421.1800
2024-01-22,QQQ,423.4100,424.7275,421.1200,421.7300
2024-01-23,QQQ,422.4300,423.7000,420.5700,423.4800
2024-01-24,QQQ,427.4400,429.8500,425.3300,425.8300
2024-01-25,QQQ,428.3600,429.0400,423.9800,426.3500
2024-01-26,QQQ,424.4400,426.2100,423.1500,423.8100
2024-01-29,QQQ,424.2700,428.3500,423.6100,428.1500
2024-01-30,QQQ,427.1000,427.6800,424.3800,425.3000
2024-01-31,QQQ,420.8500,422.8699,416.7900,416.9700
2024-02-01,QQQ,418.7900,422.3750,417.8100,421.8800
2024-02-02,QQQ,423.8000,430.2400,422.7900,429.0100
2024-02-05,QQQ,429.0700,429.6100,425.0000,428.4500
2024-02-06,QQQ,429.6100,430.2200,425.2200,427.5900
2024-02-07,QQQ,430.4100,432.8300,429.0900,431.9900
2024-02-08,QQQ,432.1100,433.5600,431.4200,432.7900
2024-02-09,QQQ,433.9400,437.8450,433.1401,437.0500
2024-02-12,QQQ,436.9400,439.1400,434.6500,435.3400
2024-02-13,QQQ,427.2800,431.2700,425.3305,428.5500
2024-02-14,QQQ,431.2600,433.6500,428.8799,433.2200
2024-02-15,QQQ,433.9200,434.9800,431.3300,434.5100
2024-02-16,QQQ,434.8900,434.9900,429.8500,430.5700
2024-02-20,QQQ,428.5500,430.0800,423.5000,427.3200
2024-02-21,QQQ,424.5500,425.7000,421.6300,425.6100
2024-02-22,QQQ,434.4900,439.1200,433.7100,438.0700
2024-02-23,QQQ,439.6500,440.5900,435.7900,436.7800
2024-02-26,QQQ,437.6000,438.6000,436.3550,436.5500
2024-02-27,QQQ,437.6700,437.9900,435.0250,437.6000
2024-02-28,QQQ,435.4300,436.6700,434.3000,435.2700
2024-02-29,QQQ,438.2300,440.0900,435.0200,439.0000
2024-03-01,QQQ,439.9000,446.5800,439.8400,445.6100
2024-03-04,QQQ,445.6100,446.0400,443.7700,444.0200
2024-03-05,QQQ,440.9400,440.9500,433.6500,436.0500
2024-03-06,QQQ,440.3200,441.9900,436.8900,438.7900
2024-03-07,QQQ,442.4200,446.7200,440.8600,445.4500
2024-03-08,QQQ,445.8100,448.6400,438.3400,439.0200
2024-03-11,QQQ,437.5100,438.6600,435.4400,437.3900
2024-03-12,QQQ,439.7300,444.0200,436.4600,443.6600
2024-03-13,QQQ,442.6500,442.6700,439.1200,440.2500
2024-03-14,QQQ,441.5000,442.0300,436.3900,439.1400
2024-03-15,QQQ,436.0700,438.8733,432.7417,433.9200
2024-03-18,QQQ,438.7300,441.0400,437.2400,437.4800
2024-03-19,QQQ,435.4500,438.9800,433.3300,438.5700
2024-03-20,QQQ,439.7800,444.1100,438.0600,443.7700
2024-03-21,QQQ,448.8800,449.3400,445.6700,445.8700
2024-03-22,QQQ,445.3500,447.4900,444.4900,446.3800
2024-03-25,QQQ,443.5500,446.2600,442.5400,444.7600
2024-03-26,QQQ,446.3000,447.2250,443.0900,443.3200
2024-03-27,QQQ,446.4400,446.5400,441.9300,444.8300
2024-03-28,QQQ,444.7800,445.6400,443.6500,444.0100
2024-04-01,QQQ,444.9700,447.5300,443.0200,444.9500
2024-04-02,QQQ,440.0800,441.4300,438.0300,441.1100
2024-04-03,QQQ,438.9600,444.0000,438.9500,442.1000
2024-04-04,QQQ,446.3300,446.9500,435.1100,435.3400
2024-04-05,QQQ,436.7800,443.1700,435.9600,440.4700
2024-04-08,QQQ,441.4100,442.5000,439.2000,440.6000
2024-04-09,QQQ,442.9600,443.2400,437.4400,442.2300
2024-04-10,QQQ,437.0000,439.2400,436.2800,438.3700
2024-04-11,QQQ,440.2600,446.3300,437.9600,445.3700
2024-04-12,QQQ,441.1000,442.2400,436.8800,438.2700
2024-04-15,QQQ,442.0600,442.1500,430.2100,431.0600
2024-04-16,QQQ,430.9000,433.7600,429.7000,431.1000
2024-04-17,QQQ,433.1000,433.1200,424.9000,425.8400
2024-04-18,QQQ,426.4900,428.2400,422.8300,423.4100
2024-04-19,QQQ,422.2200,422.7500,413.0700,414.6500
2024-04-22,QQQ,417.3100,421.1800,413.9400,418.8200
2024-04-23,QQQ,420.7700,426.2800,418.8715,425.0700
2024-04-24,QQQ,428.2000,429.7300,424.2000,426.5100
2024-04-25,QQQ,419.2400,425.3200,418.1400,424.4500
2024-04-26,QQQ,427.6200,432.5500,426.9200,431.0000
2024-04-29,QQQ,433.1300,433.7600,429.9800,432.7500
2024-04-30,QQQ,431.1500,432.5600,424.5100,424.5900
2024-05-01,QQQ,423.1500,430.1400,420.6600,421.5200
2024-05-02,QQQ,425.3000,427.8100,420.6300,426.9000
2024-05-03,QQQ,434.4400,436.4800,432.6200,435.4800
2024-05-06,QQQ,437.3000,440.3400,436.5200,440.2500
2024-05-07,QQQ,440.7000,441.9700,439.5800,440.3200
2024-05-08,QQQ,437.6700,441.4800,437.5500,440.0600
2024-05-09,QQQ,440.3300,441.6000,438.4600,441.0200
2024-05-10,QQQ,442.5400,444.3100,440.4990,442.0600
2024-05-13,QQQ,443.9900,444.0900,441.6500,443.0800
2024-05-14,QQQ,442.6500,446.4650,442.4600,445.9300
2024-05-15,QQQ,448.4300,453.1500,446.9000,452.9000
2024-05-16,QQQ,452.7100,454.6900,451.8100,451.9800
2024-05-17,QQQ,452.1100,452.7200,449.5399,451.7600
2024-05-20,QQQ,451.9800,455.5800,451.7850,454.9100
2024-05-21,QQQ,453.0400,455.9900,452.8400,455.8000
2024-05-22,QQQ,456.0600,456.8200,453.0800,455.7100
2024-05-23,QQQ,460.5500,460.5800,451.8503,453.6600
2024-05-24,QQQ,455.2900,459.2300,453.5674,457.9500
2024-05-28,QQQ,459.1800,459.7400,456.6900,459.6800
2024-05-29,QQQ,455.4800,458.2400,455.3400,456.4400
2024-05-30,QQQ,455.5000,455.6400,450.2100,451.5500
2024-05-31,QQQ,451.7800,452.4800,443.0550,450.7100
2024-06-03,QQQ,454.5700,455.5800,447.9000,453.1300
2024-06-04,QQQ,452.8700,455.5750,451.1311,454.3700
2024-06-05,QQQ,457.9800,463.6100,454.4080,463.5300
2024-06-06,QQQ,464.2200,464.5400,462.1900,463.3700
2024-06-07,QQQ,463.0000,465.7400,461.8400,462.9600
2024-06-10,QQQ,461.8200,465.1900,461.5300,464.8300
2024-06-11,QQQ,463.5400,468.1400,462.0300,468.0200
2024-06-12,QQQ,471.9900,476.5000,471.2900,474.1500
2024-06-13,QQQ,477.7200,478.3900,474.4200,476.7200
2024-06-14,QQQ,476.5200,479.2600,476.0500,479.1900
2024-06-17,QQQ,479.4600,486.8600,478.1400,485.0600
2024-06-18,QQQ,485.0100,485.9000,483.4300,485.2100
2024-06-20,QQQ,486.4200,486.8387,479.6200,481.4700
2024-06-21,QQQ,481.1900,482.5350,478.6700,480.1800
2024-06-24,QQQ,478.1800,479.9300,473.8200,473.9600
2024-06-25,QQQ,476.0700,479.6800,475.1200,479.3800
2024-06-26,QQQ,478.5500,480.9200,478.1300,480.3700
2024-06-27,QQQ,480.1200,483.1000,479.3000,481.6100
2024-06-28,QQQ,482.4100,487.2000,478.4600,479.1100
2024-07-01,QQQ,480.0400,482.4900,476.2550,481.9200
2024-07-02,QQQ,480.4100,487.0400,480.2800,486.9800
2024-07-03,QQQ,486.2200,491.1700,486.2200,491.0400
2024-07-05,QQQ,491.8900,496.6000,491.5900,496.1600
2024-07-08,QQQ,496.5300,497.8950,495.5000,497.3400
2024-07-09,QQQ,498.8700,500.0000,496.2400,497.7700
2024-07-10,QQQ,499.7100,503.5200,498.3900,502.9600
2024-07-11,QQQ,503.0700,503.2800,490.7250,491.9300
2024-07-12,QQQ,492.5100,499.6200,492.0400,494.8200
2024-07-15,QQQ,496.6100,501.0100,494.0900,496.1500
2024-07-16,QQQ,497.6200,498.4400,493.1500,496.3400
2024-07-17,QQQ,488.2800,488.7984,481.7000,481.7700
2024-07-18,QQQ,485.5300,485.7100,476.2700,479.4900
2024-07-19,QQQ,479.1500,481.6900,473.9400,475.2400
2024-07-22,QQQ,481.1600,483.3500,477.7068,482.3200
2024-07-23,QQQ,481.4100,484.4300,480.1400,480.6200
2024-07-24,QQQ,473.8200,474.1900,462.5100,463.3800
2024-07-25,QQQ,463.7200,467.9400,455.6300,458.2700
2024-07-26,QQQ,462.6500,465.9300,459.7700,462.9700
2024-07-29,QQQ,465.7100,467.9100,461.6150,463.9000
2024-07-30,QQQ,465.8500,466.5610,454.1500,457.5300
2024-07-31,QQQ,467.8700,472.7900,466.4100,471.0700
2024-08-01,QQQ,471.7600,475.5500,455.9800,459.6600
2024-08-02,QQQ,450.8900,453.5700,444.4700,448.7500
2024-08-05,QQQ,424.7100,442.2900,423.4500,435.3700
2024-08-06,QQQ,437.2300,447.0700,434.5600,439.5300
2024-08-07,QQQ,446.4900,449.0000,434.3700,434.7700
2024-08-08,QQQ,441.0600,448.9900,437.1500,448.0700
2024-08-09,QQQ,446.7400,452.0600,445.6100,450.4100
2024-08-12,QQQ,451.3900,454.3700,448.5546,451.3800
2024-08-13,QQQ,455.8200,462.8500,455.6800,462.5800
2024-08-14,QQQ,463.5100,465.1093,458.4000,462.7300
2024-08-15,QQQ,468.7600,474.8200,468.3800,474.4200
2024-08-16,QQQ,472.6200,476.4100,471.6500,475.0300
2024-08-19,QQQ,475.1700,481.3100,473.3700,481.2700
2024-08-20,QQQ,480.3500,482.9400,478.5500,480.2600
2024-08-21,QQQ,481.0500,484.3700,479.3200,482.5000
2024-08-22,QQQ,484.8400,485.5400,473.8100,474.8500
2024-08-23,QQQ,479.2400,482.7400,475.2800,480.0000
2024-08-26,QQQ,479.4500,480.3800,473.2400,475.3400
