evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,baseline_loss_SPY,model_loss_SPY,q_effective_SPY,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage
2022-09-12,2020-12-18,9.589768928212582e-06,1.3969045101414299e-05,0.005719006163817753,6.002592023288323e-06,5.962819848426284e-06,0.014774786030496801,2022-09-07,250,46133,219,100.0,7.968168409548192e-06,1.034979258978958e-05,7.968168409548192e-06,1.034979258978958e-05,0.0028227944327471302,0.0032171093530978367,-0.13968956285880196,-2.3816241802413877e-06,0.03033519979607295,0.1415525114155251,0.1598173515981735,1.0
2022-09-14,2020-12-21,1.5789623449912377e-05,3.99777049323136e-05,0.005850234009360374,1.2608992584568915e-05,1.696133904881089e-05,0.01528218773848894,2022-09-09,250,46161,222,100.0,1.4256616681481066e-05,2.8884231285760495e-05,1.4256616681481066e-05,2.8884231285760495e-05,0.0037757935167963127,0.005374405202974604,-0.4233842976494864,-1.4627614604279429e-05,0.03227356055029568,0.11261261261261261,0.12612612612612611,1.0
2022-09-16,2020-12-23,3.399184593107495e-05,6.146460016512001e-05,0.005906674542232722,1.0543717179736404e-05,1.0973462232059726e-05,0.015398923408182094,2022-09-12,250,46175,254,0.01,2.1436942347681085e-05,3.4429975130095606e-05,2.1436942347681085e-05,3.4429975130095606e-05,0.004630004573181444,0.0058677061216539815,-0.2673218846568153,-1.2993032782414521e-05,0.03169244673248972,0.16535433070866143,0.07086614173228346,1.0
2022-09-19,2020-12-28,2.0133176697018388e-05,3.340192300238883e-05,0.0059721300597213025,,,,2022-09-14,250,46193,118,0.01,2.0133176697018388e-05,3.340192300238883e-05,2.0133176697018388e-05,3.340192300238883e-05,0.004487000857701989,0.005779439678929855,-0.2880406895865375,-1.326874630537044e-05,0.03149866705937098,0.16101694915254236,0.17796610169491525,1.0
2022-09-21,2020-12-30,3.881077261660852e-05,5.8107899058415855e-05,0.005736137667304014,1.5584584515753025e-05,1.5443254275261722e-05,0.016078807050430886,2022-09-16,250,46240,255,0.01,2.6969970839701795e-05,3.635729583563139e-05,2.6969970839701795e-05,3.635729583563139e-05,0.00519326206152759,0.00602970113982703,-0.1610623666569606,-9.387324995929592e-06,0.03295110013968589,0.12941176470588237,0.08627450980392157,1.0
2022-09-23,2021-01-04,4.355689302112297e-05,5.78311312841901e-05,0.00589236611234778,2.4462068031454108e-05,2.1598763850692227e-05,0.016502883330661102,2022-09-19,250,46165,261,0.01,3.338761840976676e-05,3.853496625255713e-05,3.338761840976676e-05,3.853496625255713e-05,0.005778202004929108,0.006207653844453404,-0.07432274592649257,-5.1473478427903685e-06,0.03237038003045073,0.1417624521072797,0.10344827586206896,1.0
2022-09-26,2021-01-06,5.852050457711438e-05,6.988592895635581e-05,0.005982849165724919,3.583104622346048e-05,3.275436220943949e-05,0.01678409838293246,2022-09-21,250,46248,237,0.01,4.684069901109845e-05,5.077178911195164e-05,4.684069901109845e-05,5.077178911195164e-05,0.006844026520338627,0.0071254325561296026,-0.04111702883598012,-3.9310901008531905e-06,0.03188618886232176,0.04219409282700422,0.02531645569620253,1.0
2022-09-28,2021-01-08,6.274103372443287e-05,7.374717697995597e-05,0.005930416447021613,2.5713395110515604e-05,1.9773848772605865e-05,0.01699518135285376,2022-09-23,250,46300,254,0.01,4.3498323893578234e-05,4.569804578558505e-05,4.3498323893578234e-05,4.569804578558505e-05,0.006595325912612525,0.006760032972226175,-0.02497330106138862,-2.199721892006815e-06,0.03295110013968589,0.09055118110236221,0.07086614173228346,1.0
2022-09-30,2021-01-11,9.642494222723848e-05,0.00012071383941877244,0.006316676024705221,4.689078754924014e-05,3.714594939124592e-05,0.017022820364398134,2022-09-26,250,46330,219,0.01,7.199713992028038e-05,7.950227721341688e-05,7.199713992028038e-05,7.950227721341688e-05,0.00848511284075117,0.008916404948936365,-0.05082927195898246,-7.5051372931364985e-06,0.03304785404620036,0.0593607305936073,0.0273972602739726,1.0
2022-10-03,2021-01-13,5.0313537240331504e-05,6.551385473393893e-05,0.006512301013024602,2.0955910632764028e-05,1.5054110092091737e-05,0.01729018702054986,2022-09-28,250,46355,227,1.0,3.479408705130905e-05,3.8839099857191525e-05,3.479408705130905e-05,3.8839099857191525e-05,0.005898651290872266,0.006232102362541193,-0.05653005326572158,-4.045012805882473e-06,0.03275756423817221,0.19383259911894274,0.14537444933920704,1.0
